,video_id,commenter_channel_url,commenter_channel_id,commenter_channel_display_name,comment_id,comment_like_count,comment_publish_date,text,commenter_rating,comment_parent_id,collection_date,reply_count
2471,E6eRA8PnuW4,http://www.youtube.com/channel/UCL7UJS0zmWWOpnor34xdM5g,UCL7UJS0zmWWOpnor34xdM5g,Rafael Oquero,UgyV5jPAuj-32fYXKm94AaABAg,0,1507322183.0,Does anybody else got a Kubrick like feel in some shots or is it just me?,none,,2021-03-08 16:19:47.177773,0
2472,E6eRA8PnuW4,http://www.youtube.com/channel/UCJnDwnT8ZXvSQOchghBEL-g,UCJnDwnT8ZXvSQOchghBEL-g,lance2009,UgzFbUWF3WzmEFUQswB4AaABAg,0,1507322179.0,"Great review but more importantly,where can I get that T shirt!",none,,2021-03-08 16:19:47.177800,0
2473,E6eRA8PnuW4,http://www.youtube.com/channel/UCE1OC6l0BNQClBepG-2UvNw,UCE1OC6l0BNQClBepG-2UvNw,GreatBigRedTank,UgxO32O63c8LtvcfwJx4AaABAg,0,1507321951.0,I appreciated that Velleneuve took his time. 3 hours well crafted.,none,,2021-03-08 16:19:47.177821,0
2474,E6eRA8PnuW4,http://www.youtube.com/channel/UCG2xfYXOnlktRH64E6FgJpw,UCG2xfYXOnlktRH64E6FgJpw,GEARS 1984,UgzGZtDz0W_7l2_BHFx4AaABAg,29,1507321886.0,1:02 OMG I had a sigh of relief when you said that! I'm sooo looking forward to seeing this film that I was waiting to hear your review on it. Okay now I'm ready.,none,,2021-03-08 16:19:47.177842,1
2475,E6eRA8PnuW4,http://www.youtube.com/channel/UC3z0ghub0fjlyr4e0S-1zrQ,UC3z0ghub0fjlyr4e0S-1zrQ,Degetei,UgyR4KrXAI7f5j1G5zN4AaABAg,1,1507321719.0,"I loved this movie. 10/10. Best movie I have ever seen so far. I can only recall feeling truly amazed by a movie 3 times. This film Not only amazed me, I felt empty inside when it was over, I want to erase my memory just to see it over again. This is like the Witcher lll of movies.",none,,2021-03-08 16:19:47.177864,0
2476,E6eRA8PnuW4,http://www.youtube.com/channel/UC8-nqg7uway2DDKgYhyKYdA,UC8-nqg7uway2DDKgYhyKYdA,GLJohn Stewart,UgzSl-owOHdT2p0dOF14AaABAg,0,1507321061.0,A great film from Sony. Shocking,none,,2021-03-08 16:19:47.177886,0
2477,E6eRA8PnuW4,http://www.youtube.com/channel/UCUFRtNoxRPhhRaMGhkLA5GQ,UCUFRtNoxRPhhRaMGhkLA5GQ,Thomas Kishman II,UgyzxsJVzfVAetQ0gTF4AaABAg,0,1507319888.0,"Best part of the 1982 is there was no CGI in the first film.
NOT hating on CGI but I like seeing movies without it.
Thumbs up if you agree",none,,2021-03-08 16:19:47.177907,0
2478,E6eRA8PnuW4,http://www.youtube.com/channel/UCkWgxv5XFUGfXAy8M0OlcEg,UCkWgxv5XFUGfXAy8M0OlcEg,Snake Plissken,Ugz9GsiLdyJvZP4kQyd4AaABAg,0,1507319750.0,"So I just got back from seeing the movie and it was absolutely fantastic. I saw it at Cinemark XD and wow...what an experience!

It is a 9/10 100% and the best movie that I have seen in a long while. 


I saw things in this movie that I have never seen in a movie before. It is hard to break grounds in cinema these days with the advancements in CGI we have had over the last 20 years, but I was blown away with the imagery and the movie overall.


I really really hope this movie does well financially because their is definitely a sequel set up here and I want to see more of the Blade Runner universe. I agree with your ascertain that it can't stand on it's own but I want more!

WHAT MAKES THIS MOVIE BETTER THAN MOST?

1.) Plot
2.) Character development
3.) Non-cheesy & stupid twist...REAL good twists.
4.) Great acting
5.) MAKES YOU THINK
6.) The movie builds and builds until the end.
7.) It evokes real emotion from the viewer.


Because of what I call the ""Transformication"" (everything is like Transformers...brain-less) of movies we do not get the privilege of seeing movies like Blade Runner 2049 anymore. GO SEE IT!


P.S. I highly recommend you watch Blade Runner ""The Final Cut"" before going and seeing the movie. I watched it last night and I am really glad I got the story fresh in my mind going into the movie today. It will especially give you a better since of the ending information-wise as well as emotionally. The ending hit pretty hard because I knew the ending of the first movie. They relate big time.",none,,2021-03-08 16:19:47.177929,0
2479,E6eRA8PnuW4,http://www.youtube.com/channel/UCssf_oxAE87aUvrleidDOMA,UCssf_oxAE87aUvrleidDOMA,Krichian,Ugx39_QTy6LC5db6kYF4AaABAg,0,1507319736.0,"it was never boring, it had a couple of weird moments , but overall a glorious movie",none,,2021-03-08 16:19:47.177949,0
2480,E6eRA8PnuW4,http://www.youtube.com/channel/UC3r7SbEZxvdrQS5KdHvPfJw,UC3r7SbEZxvdrQS5KdHvPfJw,ngflycloud,UgwqbiGh-7Jsz5tqVUJ4AaABAg,0,1507318652.0,You didn't mention the sound track!!! Come on,none,,2021-03-08 16:19:47.177971,0
