,video_id,commenter_channel_url,commenter_channel_id,commenter_channel_display_name,comment_id,comment_like_count,comment_publish_date,text,commenter_rating,comment_parent_id,collection_date,reply_count
1567,D2AjToBel_Y,http://www.youtube.com/channel/UCZjfrtsG1y1aoguF3_IL-zA,UCZjfrtsG1y1aoguF3_IL-zA,Rafael Talavera,UgxAFYaO0EYN9XhiqVh4AaABAg,0,1609621287.0,"I thought the movie had alot of good moments and story made sense to me.  The funniest part for me was her swinging vines like Tarzan off of thunderbolts, I don't think it was made to be funny but it's a superhero movie.  I'd give it a C+, maybe B-.   Superman Vs Batman and Justice League are much worst films.",none,,2021-03-09 19:53:40.569864,0
1568,D2AjToBel_Y,http://www.youtube.com/channel/UCvthd6tXDC4I85kqJ5Q1nkA,UCvthd6tXDC4I85kqJ5Q1nkA,sarahott,Ugx_PJ5F4piuZ53Z25x4AaABAg,0,1609620538.0,"I think that C- rating was generous.  I was so disappointed watching this movie, it was really bad.",none,,2021-03-09 19:53:40.569888,0
1569,D2AjToBel_Y,http://www.youtube.com/channel/UCm0JzpYvZWhPKs64UzWK8rQ,UCm0JzpYvZWhPKs64UzWK8rQ,Condor7215,UgzPFOrIxdlXkQoiNxJ4AaABAg,0,1609620445.0,I don’t think it’s a good movie but there is so much worse out there to call it terrible or the worst. I think the people who think it’s the worst of all time are either overacting or just have not been exposed  to many of the actual garbage that exists,none,,2021-03-09 19:53:40.569908,0
1570,D2AjToBel_Y,http://www.youtube.com/channel/UCyU5tGHpU_kAMmiF12zYTqw,UCyU5tGHpU_kAMmiF12zYTqw,Camille Williams,Ugwh91Y0w6HL1Ef_t1l4AaABAg,0,1609620301.0,"I enjoyed this movie. Would've loved to have watched in theaters. I respect your opinion Chris but I'm glad I didn't watch any reviews before watching. That said, you summed up all the things that didn't make sense in Wonderwoman 1984. I suspended belief for this one so 🤷🏿‍♀️",none,,2021-03-09 19:53:40.569930,0
1571,D2AjToBel_Y,http://www.youtube.com/channel/UCme3IOGVbOlrzJUpAT8Z1kw,UCme3IOGVbOlrzJUpAT8Z1kw,Nu Black Soul,UgzL5MAN6MdCVVlFZ8R4AaABAg,0,1609619467.0,"This movie was horrible. She swung around in a circle while getting pounced on for the final fight, then she talked Max Lord to submission... just horrible!",none,,2021-03-09 19:53:40.569950,0
1572,D2AjToBel_Y,http://www.youtube.com/channel/UC6iekfgwB3YJtMrmj1FeJKw,UC6iekfgwB3YJtMrmj1FeJKw,1 STOPWATCH,UgyVtf8uzy9X4Xgefdt4AaABAg,0,1609618032.0,"Well said Chris !!..Massive Let down and Huge disappointment...  that's all you had to say.. your review could have only been less then a minute...lol worst anticipated film of the year next to Tenet..horrible .. Hollywood need to do much better, no excuse for a waste of these poorly written Multi million  dollar budgets !!",none,,2021-03-09 19:53:40.569971,0
1573,D2AjToBel_Y,http://www.youtube.com/channel/UCsT2QSsw31V-qMzGW2LslMg,UCsT2QSsw31V-qMzGW2LslMg,ron burgundy??,Ugx9d4TZzEmgsdG4j7N4AaABAg,0,1609617913.0,I don't think Barbara renounced her wish or did she??,none,,2021-03-09 19:53:40.569992,0
1574,D2AjToBel_Y,http://www.youtube.com/channel/UCJ-8_ENhOi6WgZpAbX32zqw,UCJ-8_ENhOi6WgZpAbX32zqw,Jordan Anderson,UgzeseWYOhWJ3LPYMJl4AaABAg,1,1609616488.0,Truly awful movie. What a shame 👎,none,,2021-03-09 19:53:40.570013,0
1575,D2AjToBel_Y,http://www.youtube.com/channel/UCCQlaG-lbPxdxrKx500cRFA,UCCQlaG-lbPxdxrKx500cRFA,jonathan Morales,UgwmTy2fY0VpyI4OH6B4AaABAg,1,1609615899.0,"Wasn't that bad but I also didnt see the 1st one so theres that I'd give it a 4/10 still movie has basically got a good beginning, eh middle  and ending was just eh... had a few ok scenes like her learning too fly and when she renounces her wish bout it. Pablo was a good villain only up to the point the script can take him too. All in all 4/10 gg WW1984",none,,2021-03-09 19:53:40.570043,0
1576,D2AjToBel_Y,http://www.youtube.com/channel/UCL_dDHFQiVAY6MqiP-cDb1A,UCL_dDHFQiVAY6MqiP-cDb1A,joe Bide,Ugwnwmck7TBOYPYH_gB4AaABAg,0,1609615102.0,"The word ""wish"" sounds so childish in my mind. Idk if thats for anyone else but when ever somone aays it I cant take it seriously.i just imagine a 7 year old being like ""i wish for world.psace"".",none,,2021-03-09 19:53:40.570063,0
1577,D2AjToBel_Y,http://www.youtube.com/channel/UCvR4on-QxBtVJqSnGbDpNjw,UCvR4on-QxBtVJqSnGbDpNjw,an droid,UgxNjPKinfPd9IfpJdF4AaABAg,0,1609615053.0,It wasn't bad but was a letdown for me. Wasn't what I expected.,none,,2021-03-09 19:53:40.570084,0
1578,D2AjToBel_Y,http://www.youtube.com/channel/UCrFaL62efg_aoXt-8EvBlAw,UCrFaL62efg_aoXt-8EvBlAw,Jus 10,UgxmyGbUuxxPBPIjWeJ4AaABAg,0,1609615034.0,Nice take... but I need that courage the cowardly dog shirt 🔥🤙,none,,2021-03-09 19:53:40.570104,0
1579,D2AjToBel_Y,http://www.youtube.com/channel/UCTpmrfL0QG3EAeAtI_lnmtQ,UCTpmrfL0QG3EAeAtI_lnmtQ,Savedra,UgzrYcJK5MoPUdQ7DMN4AaABAg,2,1609614076.0,Maxwell Lord revoked his wish like Michael Scott declaring bankruptcy.,none,,2021-03-09 19:53:40.570125,0
1580,D2AjToBel_Y,http://www.youtube.com/channel/UCTMkFvGnKyhjm7dg3ZI385Q,UCTMkFvGnKyhjm7dg3ZI385Q,Vishal Patare,Ugz3IT4cfJ3w758ivU94AaABAg,2,1609613403.0,"I've downloaded this movie but after so many people warned that it's awful I still decided to watch it with the lowest of low expectations.
And I cannot believe how awful it still is, it's non sense story telling, no reason to have the movie in 1984, weak villains and their motivations.
Thank God Patty Jenkins didn't make Thor 2, she would've made it worse than it was actually made.
Not all director's original visions are good.
Bring on the Hindsight Cut",none,,2021-03-09 19:53:40.570145,0
1581,D2AjToBel_Y,http://www.youtube.com/channel/UCUzJg0cTl0WFx3Cll5G9z-w,UCUzJg0cTl0WFx3Cll5G9z-w,K05H,UgwIs62n37_5uBr70eZ4AaABAg,1,1609613221.0,"WW84: Diana learns to fly
BvS: Diana leaps tall buildings in a single bound...
JL: Diana leaps tall buildings in a single bound...",none,,2021-03-09 19:53:40.570166,1
1582,D2AjToBel_Y,http://www.youtube.com/channel/UCUzJg0cTl0WFx3Cll5G9z-w,UCUzJg0cTl0WFx3Cll5G9z-w,K05H,UgxIHtkKBhpGbqOCtWB4AaABAg,12,1609613034.0,"Everybody revoked their wish, except for that one lady on the floor who was getting CPR.",none,,2021-03-09 19:53:40.570187,2
1583,D2AjToBel_Y,http://www.youtube.com/channel/UCXXC3ZNAv__GWRRHYKTdJcg,UCXXC3ZNAv__GWRRHYKTdJcg,Johnny Lau,Ugw0wiE7EMV0Li0bW7F4AaABAg,1,1609612171.0,"So many things, so many things...🙄",none,,2021-03-09 19:53:40.570207,0
1584,D2AjToBel_Y,http://www.youtube.com/channel/UCMWrClPuiZ8O-wy1nVcCLWQ,UCMWrClPuiZ8O-wy1nVcCLWQ,Krintanpreet Singh,UgxGtRnoTx0LjARhLcp4AaABAg,0,1609611784.0,What about the wish of Lord Maxell's son??... It remained there... Ideally either he should die or Maxwell be perished!!!!,none,,2021-03-09 19:53:40.570227,0
1585,D2AjToBel_Y,http://www.youtube.com/channel/UC6dYLgFozhljEFX_ek5q9tA,UC6dYLgFozhljEFX_ek5q9tA,Shawn Erickstad,Ugy3A4IUEu3P622XWH54AaABAg,1,1609611715.0,Film was horrible,none,,2021-03-09 19:53:40.570248,0
